time_s,flag,side,left_contact,right_contact,left_foot_z_m,right_foot_z_m,trunk_z_m,trunk_tilt_deg,head_yaw_rad,head_roll_rad,neck_pitch_rad,head_pitch_rad,action_head_yaw,action_head_roll,forbidden_ground_contact,root_x_m,root_y_m
6.66,1,-1,1,0,-0.0006239706993687866,0.09632793151210749,0.12236752804816013,26.476013707304865,0.019107394462986423,0.00778949347598379,0.5347645026399828,0.319446159925712,0.0,0.0,0,0.04316420851629498,0.021963534786976113
6.68,1,-1,1,0,-0.0006087541191005831,0.09641028126640815,0.12245861687546945,26.460526470456433,0.01910045049739052,0.007795394675663424,0.5341336746693232,0.31948670549777713,0.0,0.0,0,0.04303599049853573,0.021864791594989424
6.7,1,-1,1,0,-0.0006382922668769532,0.09643601684191797,0.12249146431900425,26.491192091543112,0.019095406112110344,0.007799880246999294,0.5332503647634477,0.31952801015567833,0.0,0.0,0,0.042925197104100296,0.021854475375503845
6.72,1,-1,1,0,-0.0006642884897143791,0.09643171357370955,0.1225026214369899,26.5704260624025,0.01908765292200434,0.007805175704629392,0.5324835840345294,0.3195656637076175,0.0,0.0,0,0.042792983666487344,0.021909351807079314
6.74,1,-1,1,0,-0.0006851036425665862,0.09653881654022656,0.1225275734652724,26.676276287737345,0.019077641300143566,0.00780915905368116,0.5317221828011319,0.31960411653876425,0.0,0.0,0,0.04258562369979253,0.02199585697528724
6.76,1,-1,1,0,-0.0007360640613472413,0.09654534745605393,0.12249237127339242,26.844469145485515,0.019071104911101693,0.007812089883125457,0.5311550412981997,0.31963732521568444,0.0,0.0,0,0.042467591646505876,0.022213239516239415
6.78,1,-1,1,0,-0.0007397278596347687,0.09667590876286135,0.1224842462269918,27.047589235465104,0.019058034071742093,0.007820931621590144,0.5308620100289049,0.3196730823572115,0.0,0.0,0,0.04223226315495144,0.022454868034999593
6.8,1,-1,1,0,-0.0006507576393820005,0.09693028624404568,0.1225259894178575,27.22733326394775,0.0190602318237461,0.007840165377750891,0.5308323161227974,0.31967234792982585,0.0,0.0,0,0.04221957922001647,0.02272941842327379
6.82,1,-1,1,0,-0.0005709731991409908,0.097090427371833,0.12248549554912329,27.320720669844643,0.019071141363020332,0.007864205853489094,0.5312518904249938,0.31949466592991904,0.0,0.0,0,0.042320820911346285,0.022873385719799938
6.84,1,-1,1,0,-0.0005176832770622426,0.09720251627912603,0.12238879564635777,27.267014772632994,0.01909770304735534,0.007885315897449563,0.53244225613344,0.3192870754168943,0.0,0.0,0,0.04255663884936074,0.022828494804192568
6.86,1,-1,1,0,-0.0004959694609136533,0.0972514347947282,0.12232621498622366,27.138777650766666,0.019119071090606208,0.00789964247359243,0.5339653801555669,0.31908593374933786,0.0,0.0,0,0.04276582374362299,0.02262124499568175
6.88,1,-1,1,0,-0.00046494848236242753,0.09710119471903975,0.12227596678549635,26.93810590866542,0.019135791070923495,0.007912167036735435,0.5355858284208763,0.318928587257827,0.0,0.0,0,0.04308658673699189,0.02234673378960715
6.9,1,-1,1,0,-0.0005278527180614979,0.09682631037320943,0.12221084797914121,26.73746221121131,0.019128230653831835,0.007918257965692144,0.5362107171880355,0.3189176640164078,0.0,0.0,0,0.04322307567680585,0.022013057197020236
6.92,1,-1,1,0,-0.0005997151655839951,0.09654072563765416,0.12221383749919489,26.565503249134835,0.0191220582293913,0.007922263898117145,0.5362700360523245,0.31893787116114136,0.0,0.0,0,0.04329407075469973,0.0217327375592692
6.94,1,-1,1,0,-0.0005718417414394619,0.09632697531360519,0.1223225013513464,26.436276506398745,0.019117285420262916,0.00792872591498221,0.5361519386596033,0.3189709231087047,0.0,0.0,0,0.043261393847004774,0.02145834857105989
6.96,1,-1,1,0,-0.0005748628724501596,0.09625103365109988,0.12242974261391186,26.338633415031566,0.01911163827612377,0.007932767942639713,0.5354830459354991,0.3190122451210951,0.0,0.0,0,0.04316617766311142,0.021218316378441824
6.98,1,-1,1,0,-0.0005855844311252467,0.0961685151986281,0.12250729964618283,26.291318526531473,0.019104852278922627,0.00793644396057148,0.5346390880510972,0.3190509807915257,0.0,0.0,0,0.04308693442231755,0.021059400942793825
7.0,1,-1,1,0,-0.0005708251650829721,0.09615944199063506,0.1225927007572419,26.27511077103462,0.019098789564783444,0.007942413969151251,0.5336065671030796,0.31910962988376557,0.0,0.0,0,0.04292684496873157,0.020916220890028116
7.02,1,-1,1,0,-0.0005982860949951783,0.09609099483242227,0.12261738894245156,26.299862942603774,0.01909380435197146,0.007946512150746179,0.532419760266905,0.3191563068245939,0.0,0.0,0,0.04278746338412521,0.020851765499443075
7.04,1,-1,1,0,-0.0006273425814383934,0.0959955905562895,0.12261770252378748,26.365390276818687,0.0190857133582358,0.007950051822795552,0.5314773086590663,0.3191951692797168,0.0,0.0,0,0.04264700449988477,0.02085451616714234
7.06,1,-1,1,0,-0.0006606943645571482,0.09594183616557145,0.12260415991579375,26.46702946933388,0.019076662734920192,0.00795328124139159,0.5308157997046076,0.3192324001825319,0.0,0.0,0,0.04249208556370699,0.02092013691451649
7.08,1,-1,1,0,-0.0007008862766774288,0.0959118089290131,0.12257155091575615,26.609876041226144,0.01906725155097557,0.007955614482683658,0.5304257720926019,0.3192663725511936,0.0,0.0,0,0.04234580603149159,0.021062642854301955
7.1,1,-1,1,0,-0.0007418904457006693,0.09590741624896158,0.122515686544858,26.801012916604158,0.019055812802276792,0.007957863017795976,0.5303276237182617,0.31929662823490096,0.0,0.0,0,0.04220905532758057,0.021293309288360835
7.12,1,-1,1,0,-0.0008008343204642665,0.0959966221985496,0.12243813840870009,27.03663158407494,0.019043678166817457,0.007963030434829509,0.5303148164462136,0.3193225548513284,0.0,0.0,0,0.04204273010521768,0.02158983264027126
7.14,1,-1,1,0,-0.0006526921762473395,0.09631228488260155,0.12248888633040043,27.225350783274088,0.019039246487123598,0.007988080978658989,0.5305573404589695,0.3193120529413329,0.0,0.0,0,0.042059399579427476,0.021881261995272062
7.16,1,-1,1,0,-0.0005071002513651127,0.09663544625348511,0.12248428139535758,27.313173603690316,0.019048792655987575,0.008009388135025544,0.5310797088917153,0.31927385429428856,0.0,0.0,0,0.04224588058755603,0.02207749269780238
7.18,1,-1,1,0,-0.0005515126127299645,0.09686177682149047,0.12233197641896373,27.274622497028066,0.01904178990904517,0.008028601016268705,0.5320359990069904,0.3191151983010183,0.0,0.0,0,0.04243087365904915,0.022032935831136396
7.2,1,-1,1,0,-0.0005233737774403384,0.09696799831383232,0.12224163226372636,27.15026043756973,0.019062317304643625,0.00804348124599081,0.5338947302699721,0.3189506695239269,0.0,0.0,0,0.042779982415164876,0.021910140105145255
7.22,1,-1,1,0,-0.0005058262289719291,0.0970370474002251,0.1222221013412426,26.96874712430173,0.01907701795386513,0.008053333700807505,0.5355446160790903,0.3188555763312111,0.0,0.0,0,0.04295615505604374,0.021603828312939555
7.24,1,-1,1,0,-0.0005754976397124405,0.09680955064605276,0.12213989665702855,26.7774318747727,0.019073613546927645,0.008056030917861055,0.5364032905263185,0.318812701897799,0.0,0.0,0,0.043230663644580246,0.021379904834802593
7.26,1,-1,1,0,-0.0005586287140506539,0.09670038132229485,0.12220427831629259,26.62120973625509,0.019068436114814392,0.008062781748673692,0.5365877153808777,0.31883154155351134,0.0,0.0,0,0.043235977584637666,0.021072581944026066
7.28,1,-1,1,0,-0.0005928447576200174,0.09674178475267795,0.12229030797088451,26.486532352582767,0.019065529161874106,0.008065790596570824,0.5362235665133569,0.31886557388492287,0.0,0.0,0,0.04317728533619482,0.020800087752540268
7.3,1,-1,1,0,-0.0005816144510017787,0.0966706224731023,0.12237822739993279,26.410881734735437,0.019063647982367104,0.008071719189759963,0.5358828748402801,0.3189034167161272,0.0,0.0,0,0.043166573585432556,0.020620345401949798
7.32,1,-1,1,0,-0.0005376409492210167,0.09685307204561175,0.12253479298574106,26.346867573015356,0.019055496075161077,0.008076255141235212,0.5349229198276748,0.31895194196058735,0.0,0.0,0,0.04295205411671528,0.020384141420086484
7.34,1,-1,1,0,-0.0005831516538561954,0.09680648911024342,0.12257005801040183,26.340394794538888,0.019054812063720762,0.008079327108291196,0.5337400171522819,0.3190191058792382,0.0,0.0,0,0.042865605986758364,0.020283292027063367
7.36,1,-1,1,0,-0.0005696842076815291,0.09677862585358027,0.12263756444578718,26.359771619717982,0.019046517410601618,0.008085999299652903,0.5324817731228283,0.3190906029797707,0.0,0.0,0,0.04263884546312287,0.020171201972344954
7.38,1,-1,1,0,-0.0006232149897413206,0.09668213728365521,0.12262567109287485,26.421566437134842,0.01904284324789238,0.008088075843793454,0.5312676680430473,0.3191512578496794,0.0,0.0,0,0.042499603593896346,0.02016234723877663
7.4,1,-1,1,0,-0.0006609882448787019,0.09650269459056991,0.12259127073718967,26.531391039897336,0.01903198133672723,0.008089977152247378,0.5305988748048437,0.3191849171947887,0.0,0.0,0,0.042393550506774826,0.020244931607538146
7.42,1,-1,1,0,-0.0007054841263055972,0.09642197318849138,0.12254086303687842,26.673669883847555,0.0190205846732827,0.008091690442218974,0.5303051082433651,0.31921775458158425,0.0,0.0,0,0.04225410058633564,0.02038887026542274
7.44,1,-1,1,0,-0.0007610125323760757,0.09640792216310648,0.12247653180760802,26.858402807614294,0.0190095407994837,0.00809285592069277,0.5302237886848409,0.31924947180864083,0.0,0.0,0,0.042093528363973266,0.020605157280999743
7.46,1,-1,1,0,-0.0007869244038409759,0.09645111284634118,0.12242094333753684,27.094425562072416,0.01899936390448387,0.008101449239645928,0.5302164735742408,0.31927446709390606,0.0,0.0,0,0.041962580162123286,0.02090314585453319
7.48,1,-1,1,0,-0.0006239564697163719,0.09674313545503327,0.12249304572148831,27.259757317653808,0.018997639280564242,0.008125041992125156,0.5304418816084454,0.31926126882327305,0.0,0.0,0,0.041974597544296166,0.021154434779742486
7.5,1,-1,1,0,-0.000495370103505241,0.0969717155812721,0.12248596601716522,27.327973704992523,0.019008975133682392,0.008144856805000359,0.5309873811147001,0.319222197311092,0.0,0.0,0,0.042157416620750884,0.021305503227081985
7.52,1,-1,1,0,-0.0004842496737294394,0.09709007929841089,0.12237729261356829,27.28252539615598,0.01902564989649305,0.008161122652182284,0.531979441235237,0.31907852744134624,0.0,0.0,0,0.04235206529097376,0.021258262591823975
7.54,1,-1,1,0,-0.0004943663836291419,0.0971683070449447,0.12229068393787823,27.15064712357861,0.019054115573143487,0.008175502759480814,0.5335758661149489,0.318952493450564,0.0,0.0,0,0.04258995444574855,0.021060344077609004
7.56,1,-1,1,0,-0.000491782837197953,0.09703028533911154,0.12221557117674335,26.954857205837133,0.019061747354952367,0.008183729701194107,0.5351071764094758,0.3188561149393933,0.0,0.0,0,0.04289615720776807,0.020799707572195677
7.58,1,-1,1,0,-0.0005711605748207269,0.09682509465301174,0.12214581498858086,26.77505401817221,0.01905494927803803,0.008188167548990228,0.5356668053566613,0.31885773416562735,0.0,0.0,0,0.042999741008269844,0.02051018930768326
7.6,1,-1,1,0,-0.0006270829952018525,0.0966653939901766,0.12216525276345355,26.62624072889679,0.01904980115593357,0.008190642201911876,0.5357165460726171,0.3188802526259022,0.0,0.0,0,0.04305172768330641,0.020283251792221704
7.62,1,-1,1,0,-0.0006074879608322509,0.0965670956828818,0.12226253428592701,26.52423570947806,0.019043369832772297,0.008194000295302541,0.5356186130823354,0.3189105900649914,0.0,0.0,0,0.04304704779466216,0.02010088285343098
7.64,1,-1,1,0,-0.0005852513543705591,0.09663099654680501,0.12237856312945863,26.456835473125548,0.019037482263017453,0.008197406205757329,0.5351403646517852,0.3189572573153623,0.0,0.0,0,0.042947007932769905,0.019937253004195177
7.66,1,-1,1,0,-0.0006046966012400873,0.09668618644587072,0.12244983779513594,26.43572059523526,0.019032160747462685,0.008199458857864973,0.5343081815335493,0.31900066489225226,0.0,0.0,0,0.042845255077835535,0.01984563756651177
7.68,1,-1,1,0,-0.0006048215804762905,0.09673681072317925,0.12252356912687544,26.45264248137824,0.01902737080015375,0.00820360175230601,0.5332714745241323,0.3190639813674377,0.0,0.0,0,0.04267290314721186,0.01978431697730291
7.7,1,-1,1,0,-0.0006451459813213815,0.0967211025037765,0.1225371303508071,26.51649672285711,0.01902197002428455,0.008205528044203811,0.5321536696588325,0.31911157947765956,0.0,0.0,0,0.04252375903677455,0.019807057510895617
7.72,1,-1,1,0,-0.0006842028732834057,0.09669118632548473,0.12253155760805896,26.626029841872914,0.019013753929047698,0.008206899850416711,0.5313130355255035,0.3191499290494991,0.0,0.0,0,0.04237632256225021,0.019906183873641136
7.74,1,-1,1,0,-0.0007261747497831726,0.09669273277568723,0.12250762839983119,26.77994614499004,0.019004645119328797,0.008207928894029779,0.5307328139652603,0.31918652414830995,0.0,0.0,0,0.04222136000628518,0.020082226998400298
7.76,1,-1,1,0,-0.0007782222154886637,0.09674024110359283,0.12246083287665169,26.98179158227387,0.018994206753446024,0.008208373043694001,0.5303934958614315,0.31922103550305736,0.0,0.0,0,0.042050121356390746,0.020337444695055818
7.78,1,-1,1,0,-0.0007367130645756885,0.09698185308994128,0.12248089447875278,27.18457994185541,0.018989475543780172,0.008226433144368779,0.5303820088471046,0.3192417213843233,0.0,0.0,0,0.04187260655462866,0.02058496759184997
7.8,1,-1,1,0,-0.0005954433646855016,0.09716936561562062,0.12250392400839127,27.335344736550265,0.0189890362829228,0.008243943647901117,0.5304999692275423,0.3192251800710486,0.0,0.0,0,0.04201676666595601,0.020848662110496137
7.82,1,-1,1,0,-0.0005885585289539044,0.09729297838871956,0.12238287996189981,27.341910658495294,0.01901386538517959,0.008266790542097311,0.531653932789818,0.3188526069837222,0.0,0.0,0,0.042213672626736816,0.02085714375818792
7.84,1,-1,1,0,-0.0005163288009066846,0.0973043141988508,0.12229407487990207,27.22123216578173,0.019044386616472564,0.008284024355056614,0.5336661858268861,0.3184866839060453,0.0,0.0,0,0.04253709849449355,0.020697102587745264
7.86,1,-1,1,0,-0.0004834568837569046,0.0972600149014512,0.12225109442753064,27.021728980171268,0.019063728486186104,0.008294879919755005,0.5356707706688223,0.31822861580309947,0.0,0.0,0,0.04277533235559876,0.02036419339123698
7.88,1,-1,1,0,-0.0005214589495209782,0.0969783728283974,0.12216766438529186,26.784942592205145,0.01906599770185173,0.00829900094050433,0.5370674100598725,0.3181254298753414,0.0,0.0,0,0.043082480398955215,0.020034012700789923
7.9,1,-1,1,0,-0.0005206712984198864,0.09672350391590408,0.12220765218165701,26.577106707788218,0.019061166793032686,0.008304320941185155,0.5375044615873222,0.3181381316409311,0.0,0.0,0,0.04310887571435314,0.01963294768905842
7.92,1,-1,1,0,-0.0005641238259369782,0.09647990722562659,0.12227006386550708,26.397326584181158,0.019057808097078792,0.00830614661326034,0.5373689954891071,0.31817225536815513,0.0,0.0,0,0.04310454684267536,0.01929629124981701
7.94,1,-1,1,0,-0.0005243184279222803,0.09626965744677689,0.12240956755113126,26.261277235107634,0.019053771503226468,0.00831092509919098,0.5370753767269765,0.31821471460852463,0.0,0.0,0,0.04301673892288983,0.01897637906221242
7.96,1,-1,1,0,-0.0005233462360024477,0.09616390922369909,0.12252846688757436,26.155664157044033,0.019049358591049954,0.008313228164566597,0.5361183392789903,0.3182734723452866,0.0,0.0,0,0.04287872191749609,0.01869321565580618
7.98,1,-1,1,0,-0.0005180760570656223,0.0960429739385756,0.12262475188436969,26.092908201295128,0.019044608013796302,0.008317141764270532,0.5349280507244201,0.3183485465656023,0.0,0.0,0,0.04272233291523553,0.018459702050239817
8.0,1,-1,1,0,-0.0005273191242575158,0.09591247458277324,0.12269076732470179,26.058414238587805,0.019040433675281698,0.008320033841768555,0.5334901493354828,0.3184549619592655,0.0,0.0,0,0.04254733937164074,0.018271304876409086
8.02,1,-1,1,0,-0.0005495511052395693,0.09567336411852001,0.12271207968678674,26.061701667807274,0.01903651715241778,0.008322716930079237,0.532101319895884,0.31857647407282097,0.0,0.0,0,0.04240281594711121,0.018152268794802907
8.04,1,-1,1,0,-0.0005686581595303886,0.09542021590555555,0.12271250450180302,26.096877521642263,0.019029371516280983,0.008324847037569116,0.5309971688034738,0.3186475192629526,0.0,0.0,0,0.042263339326124555,0.018089600573570664
8.06,1,-1,1,0,-0.0005953387964317929,0.09523398869560952,0.12269704409309251,26.159261587589747,0.01902062636372486,0.008326397113353846,0.530246297963865,0.3186903170781702,0.0,0.0,0,0.04211974541563412,0.018079360003624787
8.08,1,-1,1,0,-0.0006144969751474307,0.09506822040028001,0.12266199622577491,26.261468479664146,0.019012104375144227,0.008327297633274298,0.5299244046969493,0.3187247930988445,0.0,0.0,0,0.04205129664350414,0.018156731818574794
8.1,1,-1,1,0,-0.0006456059065437156,0.09497862175595252,0.12260585914575267,26.39145490255094,0.018998554870493633,0.008327994239356751,0.529850772879956,0.3187563153853576,0.0,0.0,0,0.04194260145311602,0.01828530144334824
8.12,1,-1,1,0,-0.0006889627162262185,0.09494373805354445,0.12252964469556715,26.563131294467645,0.018988293584801547,0.008327974269740438,0.5298329693718833,0.31878485364240344,0.0,0.0,0,0.04187664501450029,0.018498975148818653
8.14,1,-1,1,0,-0.0007389703583219435,0.09498145526901919,0.12244055214257371,26.774816809882388,0.018973766833579056,0.008327777960696288,0.5298229309121719,0.31880964256717625,0.0,0.0,0,0.041785304700233436,0.018786784104109455
8.16,1,-1,1,0,-0.0007945906951247646,0.09511849257734484,0.12233852505223827,27.04008300138363,0.01896178502273249,0.008330408177138919,0.5298261402084395,0.3188331851004653,0.0,0.0,0,0.04172430718254643,0.01916602845392361
8.18,1,-1,1,0,-0.0006846406545753352,0.09559293844261801,0.12236676618943139,27.259183921821542,0.018953293350956312,0.008350963537478611,0.5301006351374556,0.3188311527945136,0.0,0.0,0,0.04169364729765032,0.019507367667767124
8.2,1,-1,1,0,-0.0005340298927484326,0.09609243007461345,0.12236898922700785,27.398319389645415,0.018960579632414955,0.00837077843372899,0.5306677392159671,0.31878971844323656,0.0,0.0,0,0.04192927947583658,0.019797956265061527
8.22,1,-1,1,0,-0.0005253903807206292,0.0964986600148907,0.12222586210353764,27.37021758969599,0.018990264300793806,0.008394314839232966,0.532138550712238,0.3183436833353182,0.0,0.0,0,0.04224818804334315,0.019801774440226988
8.24,1,-1,1,0,-0.0005965261365948119,0.09683231793821413,0.12204621596754496,27.18463648009363,0.019026664529445278,0.008411371247067145,0.5343097051477872,0.3178721175087448,0.0,0.0,0,0.04253932766499864,0.019518535142574046
8.26,1,-1,1,0,-0.0005143647405935897,0.09697498745461654,0.12203506929904247,26.927980569315555,0.019051218715786064,0.008420971655272556,0.5369220662571615,0.3175081529888421,0.0,0.0,0,0.04291704495762593,0.019146352999905226
8.28,1,-1,1,0,-0.0005139104141879507,0.09687894518608574,0.1220416247068547,26.671496211605888,0.019045170327066974,0.008424005451590904,0.5383843069463861,0.31745795767799095,0.0,0.0,0,0.043083898593361106,0.018732905874088327
8.3,1,-1,1,0,-0.0005500614358489517,0.09667096931123319,0.12210694752216616,26.445872774484137,0.019039482123473266,0.008425603667322536,0.5386125276151569,0.3174819015507681,0.0,0.0,0,0.04313804564380806,0.01836251732948905
8.32,1,-1,1,0,-0.0005057190812710818,0.09651002035470954,0.12228097571119521,26.25801752604812,0.019037465243847956,0.008429617142869944,0.5383473823144987,0.31752642353101335,0.0,0.0,0,0.04302828707321167,0.017969140144258124
8.34,1,-1,1,0,-0.0005095723330644161,0.09634642011628318,0.12241586613085585,26.11108504069837,0.019034724133497785,0.008431210116417004,0.5374545719330638,0.31759856384317475,0.0,0.0,0,0.042932101524538385,0.017646968584817294
8.36,1,-1,1,0,-0.0004573622893949865,0.09629192384921625,0.12259675670060259,25.9954663768682,0.019030947682720296,0.008436140788077182,0.5361353217231112,0.31774420275898896,0.0,0.0,0,0.0427017626178628,0.017307676150859378
8.38,1,-1,1,0,-0.00047944230420239944,0.09619495472206119,0.12269191506405014,25.914556477338905,0.019029870929654115,0.008438525402163033,0.534355404595731,0.3179880877067775,0.0,0.0,0,0.042499159124388904,0.01703093956902097
8.4,1,-1,1,0,-0.0004915738236680768,0.09593784116522706,0.12275038714301503,25.872381195993743,0.01902641357533435,0.00844086428137526,0.5326413060802667,0.3182486396297885,0.0,0.0,0,0.04234270250581365,0.0168213421341025
8.42,1,-1,1,0,-0.000498170858987082,0.09561041038968165,0.1227719057992571,25.85822504119847,0.0190220556812455,0.008443236269788544,0.5311381949851927,0.318482569049696,0.0,0.0,0,0.04221493111922229,0.016668335162612114
8.44,1,-1,1,0,-0.0005062875203849689,0.0952735932616548,0.12276775283265859,25.868570232852353,0.0190145454202216,0.008445054528603143,0.5299961004270245,0.3186286863295229,0.0,0.0,0,0.0420938462657596,0.01656084647400148
8.46,1,-1,1,0,-0.0005256484145022833,0.09500580171135868,0.12274742677525236,25.898682652982533,0.019006065614807572,0.008446670588566798,0.5292503834632085,0.31868745181102537,0.0,0.0,0,0.041962777856840015,0.016492109973902273
8.48,1,-1,1,0,-0.0005471640979902888,0.09478848501147594,0.12271508956105708,25.955606904618985,0.018998715572391113,0.008447535101230783,0.5288866398026215,0.3187274325921016,0.0,0.0,0,0.04188076920199774,0.01648339402145745
8.5,1,-1,1,0,-0.0005626689343145273,0.09461172386213278,0.12266597975750379,26.042700602360206,0.01898830219236004,0.008448680795336084,0.5288182870246992,0.3187622905283823,0.0,0.0,0,0.0418243001357625,0.01653702346207457
8.52,1,-1,1,0,-0.0005953671088677753,0.09452927849586637,0.12260444624060458,26.152303617443966,0.018977547522333663,0.008449447507474521,0.5287915447944568,0.31879691090395507,0.0,0.0,0,0.04173974696784071,0.016635711009021118
8.54,1,-1,1,0,-0.0006242258479072019,0.09446619638058618,0.1225354696694591,26.303679717400374,0.018968101116924613,0.008449698972180718,0.5287827101995094,0.3188264219080911,0.0,0.0,0,0.04171599236847092,0.01681459020941473
8.56,1,-1,1,0,-0.000664208144167483,0.09450383465606361,0.12245731869759276,26.483475983817037,0.018954204364717474,0.008449739233926237,0.5287719451412282,0.3188540830159401,0.0,0.0,0,0.041646134712477564,0.01704879094373281
8.58,1,-1,1,0,-0.0007201162035379953,0.09464492114500173,0.12236623698084664,26.702808762738623,0.018943708286875416,0.00844911781559903,0.5287654177692989,0.31888217977631855,0.0,0.0,0,0.04158977524269032,0.017356511379022953
8.6,1,-1,1,0,-0.0007789946464568341,0.0948810507908609,0.12226927710730916,26.966464099930153,0.018930701909591813,0.0084483626670226,0.5287600534980318,0.3189080664709239,0.0,0.0,0,0.04151846235314563,0.01774426362116361
8.62,1,-1,1,0,-0.0007119690868341993,0.09538884443519383,0.1222674615765812,27.216028568370138,0.0189226719075982,0.00846901668065743,0.5289995819364579,0.31891454480338965,0.0,0.0,0,0.04151229469490958,0.01812621813118047
8.64,1,-1,1,0,-0.000538490072244463,0.09602898457763427,0.1223049002493698,27.35901348456206,0.018929919542550893,0.008490274501661428,0.5295924584182262,0.3188850543402316,0.0,0.0,0,0.04171349191997017,0.01839957644798412
8.66,1,-1,1,0,-0.0005098685338398995,0.09655640827476486,0.12219729445138329,27.354373461908885,0.01895809541070044,0.008512634674269737,0.5309166872251764,0.31854428782531075,0.0,0.0,0,0.04199621966678669,0.018418687454453554
8.68,1,-1,1,0,-0.0005358193741361247,0.09700154355759326,0.12207761801413901,27.205397976003574,0.018990673461186578,0.008526320352544725,0.5330148619602156,0.31821232558296475,0.0,0.0,0,0.04222179488093008,0.018188684024458224
8.7,1,-1,1,0,-0.00048536900747361833,0.09724545599490265,0.12205600632293277,26.987091143797354,0.019013696728221147,0.008535434144164624,0.5353507936909078,0.31796518069898033,0.0,0.0,0,0.04252705560157769,0.01785866036291374
8.72,1,-1,1,0,-0.0005275237843998214,0.0972570987321937,0.12202830229415249,26.768150290407622,0.01900823717778219,0.008537874722411815,0.5366208042536078,0.3179372894228058,0.0,0.0,0,0.04263559192317693,0.017501163591423657
8.74,1,-1,1,0,-0.0005897945951945545,0.09717000670143948,0.12207030763027689,26.581068067502574,0.019003474884840537,0.008538832488341322,0.5368218253642908,0.3179628941998508,0.0,0.0,0,0.04264393215114031,0.017197542185808462
8.76,1,-1,1,0,-0.0005590072666680837,0.09712628536061516,0.1222170189355215,26.438949960061866,0.019001764023186127,0.008542143363280585,0.5366933386978966,0.31800407678188275,0.0,0.0,0,0.042545323726448585,0.016914051182133044
8.78,1,-1,1,0,-0.0005574653468992108,0.09715607708847097,0.12235629245272876,26.333556259896618,0.01899744175100606,0.008542526948303132,0.5359445252121037,0.3180515782389527,0.0,0.0,0,0.04240384827250975,0.01667842162887119
8.8,1,-1,1,0,-0.0005297723177548723,0.09721854072605647,0.12250288086432078,26.270341556131577,0.018993813052742673,0.008546173711367643,0.534884973323982,0.31815258944323055,0.0,0.0,0,0.04217869386515379,0.01646768893357522
8.82,1,-1,1,0,-0.0005542395320870495,0.09723720242220468,0.12259446232271029,26.242681823042776,0.018991679862357363,0.008547025408802695,0.5333693113768152,0.31833089960683575,0.0,0.0,0,0.04195066573120285,0.016310920442884128
8.84,1,-1,1,0,-0.000586495648045901,0.09706532869000273,0.12262823374082786,26.264310168033763,0.01898709863753641,0.00854753457126371,0.5319438396977649,0.3184952787887705,0.0,0.0,0,0.041784888722902494,0.0162373570292443
8.86,1,-1,1,0,-0.0006124601247966335,0.09686946307885916,0.12263363117183726,26.32353861643363,0.01897996133451978,0.008547708376992287,0.5308438230409844,0.3185816757446169,0.0,0.0,0,0.04163336764855933,0.016229627534903826
8.88,1,-1,1,0,-0.0006422121763331318,0.0967224490087108,0.12262122554481297,26.417815171643863,0.018970599995119387,0.008547360443236627,0.5300952055376136,0.31862710981751774,0.0,0.0,0,0.041478027534745505,0.016283915083443807
8.9,1,-1,1,0,-0.0006844514398375197,0.096619399124973,0.1225848904430858,26.549841245332786,0.018961579989375067,0.008546841355597707,0.5296261286076958,0.3186683004684866,0.0,0.0,0,0.04131680260467815,0.016403715720037862
8.92,1,-1,1,0,-0.0007285049258519832,0.09652270592372125,0.12252886951861033,26.73092803405077,0.01895227612412478,0.00854534042895451,0.5294820318560396,0.3187031268276028,0.0,0.0,0,0.04121121881079685,0.016610402382796444
8.94,1,-1,1,0,-0.0007829567206736124,0.09648600273454169,0.12245103569058807,26.957008297575435,0.018939459208465827,0.0085431900796008,0.5294540897093528,0.3187324600436863,0.0,0.0,0,0.041105712833295935,0.0169016399974665
8.96,1,-1,1,0,-0.0007248122331521001,0.0966747147560202,0.12244845042777958,27.181775720963522,0.018928485218530133,0.008561546715330335,0.5295388519022117,0.3187485526111077,0.0,0.0,0,0.04103221572184461,0.017203121322618017
8.98,1,-1,1,0,-0.0005654335169618385,0.09694463909267247,0.12246986387957043,27.32775649065468,0.01892960766254128,0.008580257316953012,0.5298742269786111,0.31872625218288325,0.0,0.0,0,0.041241906020809974,0.017450761583351182
9.0,1,-1,1,0,-0.000564593980312323,0.09716587275433732,0.12235191340652593,27.345352460353837,0.01891107095109725,0.008597655700664477,0.5307001130485295,0.3186000075049939,0.0,0.0,0,0.04140770621911928,0.017467518765587157
9.02,1,-1,1,0,-0.0005151510921588831,0.09727094073194585,0.122269124697274,27.27400001250706,0.018929745431028214,0.008610228356754577,0.5324072155302708,0.3185133084820445,0.0,0.0,0,0.04171549048934759,0.017377208069150767
9.04,1,-1,1,0,-0.0004992414280908138,0.09734163757199092,0.12221926618159719,27.127029007283934,0.0189474179543775,0.008618517131276043,0.5341893996667133,0.3184220778410492,0.0,0.0,0,0.04187825388991002,0.017116834062857727
9.06,1,-1,1,0,-0.0004714132549122618,0.09724806214662281,0.12218803629075509,26.91567673595081,0.018966299694978612,0.008626714455296804,0.5359453524276326,0.31835303411683996,0.0,0.0,0,0.04213284318079062,0.016775586410126386
